sample_id,amount_per_ml,time,group,type,mutation_type
Lys1_1,8670000000,18,anc_pop_1,cfu,Lys1
Lys1_1,7000000000,18,anc_pop_1,cfu,Lys1
Lys1_1,7670000000,18,anc_pop_1,cfu,Lys1
Lys1_1,26700000000,18,anc_pop_1,pfu,Lys1
Lys1_1,36700000000,18,anc_pop_1,pfu,Lys1
Lys1_1,4000000000,18,anc_pop_1,pfu,Lys1
Lys1_1,9330000000,18,anc_pop_1,cfu,Lys1
Lys1_1,9670000000,18,anc_pop_1,cfu,Lys1
Lys1_1,8000000000,18,anc_pop_1,cfu,Lys1
Lys1_1,70000000000,18,anc_pop_1,pfu,Lys1
Lys1_1,80000000000,18,anc_pop_1,pfu,Lys1
Lys1_1,90000000000,18,anc_pop_1,pfu,Lys1
Lys1_2,74444.44444,0,anc_pop_1,pfu,Lys1
Lys1_2,95555.55556,0,anc_pop_1,pfu,Lys1
Lys1_2,38888.88889,0,anc_pop_1,pfu,Lys1
Lys1_2,43333.33333,0,anc_pop_1,cfu,Lys1
Lys1_2,60000,0,anc_pop_1,cfu,Lys1
Lys1_2,38888.88889,0,anc_pop_1,cfu,Lys1
Lys1_2,33333.33333,0,anc_pop_1,cfu,Lys1
Lys1_2,100000,0,anc_pop_1,cfu,Lys1
Lys1_2,133333.3333,0,anc_pop_1,cfu,Lys1
Lys1_2,56700,0,anc_pop_1,pfu,Lys1
Lys1_2,36700,0,anc_pop_1,pfu,Lys1
Lys1_2,36700,0,anc_pop_1,pfu,Lys1
Lys1_2,73300,0,anc_pop_1,cfu,Lys1
Lys1_2,56700,0,anc_pop_1,cfu,Lys1
Lys1_2,60000,0,anc_pop_1,cfu,Lys1
Lys1_2,70000,0,anc_pop_1,pfu,Lys1
Lys1_2,60000,0,anc_pop_1,pfu,Lys1
Lys1_2,66700,0,anc_pop_1,pfu,Lys1
Lys1_2,33300,0,anc_pop_1,cfu,Lys1
Lys1_2,66700,0,anc_pop_1,cfu,Lys1
Lys1_2,NA,0,anc_pop_1,cfu,Lys1
Lys1_2,50000,0,anc_pop_1,pfu,Lys1
Lys1_2,66700,0,anc_pop_1,pfu,Lys1
Lys1_2,53300,0,anc_pop_1,pfu,Lys1
Lys1_2,655555.5556,2,anc_pop_1,pfu,Lys1
Lys1_2,114444.4444,2,anc_pop_1,pfu,Lys1
Lys1_2,388888.8889,2,anc_pop_1,pfu,Lys1
Lys1_2,288888.8889,2,anc_pop_1,cfu,Lys1
Lys1_2,577777.7778,2,anc_pop_1,cfu,Lys1
Lys1_2,244444.4444,2,anc_pop_1,cfu,Lys1
Lys1_2,988888.8889,3,anc_pop_1,pfu,Lys1
Lys1_2,1566666.667,3,anc_pop_1,pfu,Lys1
Lys1_2,1177777.778,3,anc_pop_1,pfu,Lys1
Lys1_2,577777.7778,3,anc_pop_1,cfu,Lys1
Lys1_2,3444444.444,3,anc_pop_1,cfu,Lys1
Lys1_2,1444444.444,3,anc_pop_1,cfu,Lys1
Lys1_2,4888888.889,4,anc_pop_1,pfu,Lys1
Lys1_2,8555555.556,4,anc_pop_1,pfu,Lys1
Lys1_2,6111111.111,4,anc_pop_1,pfu,Lys1
Lys1_2,3888888.889,4,anc_pop_1,cfu,Lys1
Lys1_2,4777777.778,4,anc_pop_1,cfu,Lys1
Lys1_2,5444444.444,4,anc_pop_1,cfu,Lys1
Lys1_2,10888888.89,5,anc_pop_1,pfu,Lys1
Lys1_2,123333333.3,5,anc_pop_1,pfu,Lys1
Lys1_2,14444444.44,5,anc_pop_1,pfu,Lys1
Lys1_2,14444444.44,5,anc_pop_1,cfu,Lys1
Lys1_2,24444444.44,5,anc_pop_1,cfu,Lys1
Lys1_2,14444444.44,5,anc_pop_1,cfu,Lys1
Lys1_2,46666666.67,6,anc_pop_1,pfu,Lys1
Lys1_2,83333333.33,6,anc_pop_1,pfu,Lys1
Lys1_2,50000000,6,anc_pop_1,pfu,Lys1
Lys1_2,64444444.44,6,anc_pop_1,cfu,Lys1
Lys1_2,97777777.78,6,anc_pop_1,cfu,Lys1
Lys1_2,32222222.22,6,anc_pop_1,cfu,Lys1
Lys1_2,300000000,7,anc_pop_1,pfu,Lys1
Lys1_2,143333333.3,7,anc_pop_1,pfu,Lys1
Lys1_2,333333333.3,7,anc_pop_1,pfu,Lys1
Lys1_2,344444444.4,7,anc_pop_1,cfu,Lys1
Lys1_2,444444444.4,7,anc_pop_1,cfu,Lys1
Lys1_2,333333333.3,7,anc_pop_1,cfu,Lys1
Lys1_2,2333333333,10,anc_pop_1,cfu,Lys1
Lys1_2,1000000000,10,anc_pop_1,cfu,Lys1
Lys1_2,666666666.7,10,anc_pop_1,cfu,Lys1
Lys1_2,7330000000,10,anc_pop_1,pfu,Lys1
Lys1_2,7000000000,10,anc_pop_1,pfu,Lys1
Lys1_2,7330000000,10,anc_pop_1,pfu,Lys1
Lys1_2,3670000000,10,anc_pop_1,cfu,Lys1
Lys1_2,3330000000,10,anc_pop_1,cfu,Lys1
Lys1_2,2670000000,10,anc_pop_1,cfu,Lys1
Lys1_2,2330000000,10,anc_pop_1,pfu,Lys1
Lys1_2,333000000,10,anc_pop_1,pfu,Lys1
Lys1_2,1670000000,10,anc_pop_1,pfu,Lys1
Lys1_2,2000000000,10,anc_pop_1,cfu,Lys1
Lys1_2,2000000000,10,anc_pop_1,cfu,Lys1
Lys1_2,333000000,10,anc_pop_1,cfu,Lys1
Lys1_2,867000000,10,anc_pop_1,pfu,Lys1
Lys1_2,767000000,10,anc_pop_1,pfu,Lys1
Lys1_2,733000000,10,anc_pop_1,pfu,Lys1
Lys1_2,4666666667,12,anc_pop_1,cfu,Lys1
Lys1_2,3666666667,12,anc_pop_1,cfu,Lys1
Lys1_2,3333333333,12,anc_pop_1,cfu,Lys1
Lys1_2,4000000000,12,anc_pop_1,pfu,Lys1
Lys1_2,2330000000,12,anc_pop_1,pfu,Lys1
Lys1_2,2330000000,12,anc_pop_1,pfu,Lys1
Lys1_2,3330000000,12,anc_pop_1,cfu,Lys1
Lys1_2,3330000000,12,anc_pop_1,cfu,Lys1
Lys1_2,3330000000,12,anc_pop_1,cfu,Lys1
Lys1_2,1330000000,12,anc_pop_1,pfu,Lys1
Lys1_2,2330000000,12,anc_pop_1,pfu,Lys1
Lys1_2,2330000000,12,anc_pop_1,pfu,Lys1
Lys1_2,1670000000,12,anc_pop_1,cfu,Lys1
Lys1_2,3000000000,12,anc_pop_1,cfu,Lys1
Lys1_2,3000000000,12,anc_pop_1,cfu,Lys1
Lys1_2,1670000000,12,anc_pop_1,pfu,Lys1
Lys1_2,5330000000,12,anc_pop_1,pfu,Lys1
Lys1_2,1670000000,12,anc_pop_1,pfu,Lys1
Lys1_2,4666666667,15,anc_pop_1,cfu,Lys1
Lys1_2,3000000000,15,anc_pop_1,cfu,Lys1
Lys1_2,4333333333,15,anc_pop_1,cfu,Lys1
Lys1_2,5670000000,15,anc_pop_1,pfu,Lys1
Lys1_2,4670000000,15,anc_pop_1,pfu,Lys1
Lys1_2,4330000000,15,anc_pop_1,pfu,Lys1
Lys1_2,2670000000,15,anc_pop_1,cfu,Lys1
Lys1_2,3000000000,15,anc_pop_1,cfu,Lys1
Lys1_2,3330000000,15,anc_pop_1,cfu,Lys1
Lys1_2,4670000000,15,anc_pop_1,pfu,Lys1
Lys1_2,3670000000,15,anc_pop_1,pfu,Lys1
Lys1_2,1670000000,15,anc_pop_1,pfu,Lys1
Lys1_2,4000000000,15,anc_pop_1,cfu,Lys1
Lys1_2,5670000000,15,anc_pop_1,cfu,Lys1
Lys1_2,6000000000,15,anc_pop_1,cfu,Lys1
Lys1_2,2670000000,15,anc_pop_1,pfu,Lys1
Lys1_2,16700000000,15,anc_pop_1,pfu,Lys1
Lys1_2,23300000000,15,anc_pop_1,pfu,Lys1
Lys1_2,3000000000,18,anc_pop_1,cfu,Lys1
Lys1_2,666666666.7,18,anc_pop_1,cfu,Lys1
Lys1_2,2333333333,18,anc_pop_1,cfu,Lys1
Lys1_2,4670000000,18,anc_pop_1,pfu,Lys1
Lys1_2,3330000000,18,anc_pop_1,pfu,Lys1
Lys1_2,6330000000,18,anc_pop_1,pfu,Lys1
Lys1_2,3670000000,18,anc_pop_1,cfu,Lys1
Lys1_2,2670000000,18,anc_pop_1,cfu,Lys1
Lys1_2,5670000000,18,anc_pop_1,cfu,Lys1
Lys1_2,13300000000,18,anc_pop_1,pfu,Lys1
Lys1_2,10000000000,18,anc_pop_1,pfu,Lys1
Lys1_2,1330000000,18,anc_pop_1,pfu,Lys1
Lys1_2,7330000000,18,anc_pop_1,cfu,Lys1
Lys1_2,8330000000,18,anc_pop_1,cfu,Lys1
Lys1_2,5670000000,18,anc_pop_1,cfu,Lys1
Lys1_2,50000000000,18,anc_pop_1,pfu,Lys1
Lys1_2,43300000000,18,anc_pop_1,pfu,Lys1
Lys1_2,46700000000,18,anc_pop_1,pfu,Lys1
Lys1_3,82222.22222,0,anc_pop_1,pfu,Lys1
Lys1_3,86666.66667,0,anc_pop_1,pfu,Lys1
Lys1_3,46666.66667,0,anc_pop_1,pfu,Lys1
Lys1_3,52222.22222,0,anc_pop_1,cfu,Lys1
Lys1_3,64444.44444,0,anc_pop_1,cfu,Lys1
Lys1_3,73333.33333,0,anc_pop_1,cfu,Lys1
Lys1_3,33333.33333,0,anc_pop_1,cfu,Lys1
Lys1_3,33333.33333,0,anc_pop_1,cfu,Lys1
Lys1_3,66666.66667,0,anc_pop_1,cfu,Lys1
Lys1_3,46700,0,anc_pop_1,pfu,Lys1
Lys1_3,40000,0,anc_pop_1,pfu,Lys1
Lys1_3,26700,0,anc_pop_1,pfu,Lys1
Lys1_3,60000,0,anc_pop_1,cfu,Lys1
Lys1_3,56700,0,anc_pop_1,cfu,Lys1
Lys1_3,56700,0,anc_pop_1,cfu,Lys1
Lys1_3,80000,0,anc_pop_1,pfu,Lys1
Lys1_3,73300,0,anc_pop_1,pfu,Lys1
Lys1_3,73300,0,anc_pop_1,pfu,Lys1
Lys1_3,66700,0,anc_pop_1,cfu,Lys1
Lys1_3,33300,0,anc_pop_1,cfu,Lys1
Lys1_3,66700,0,anc_pop_1,cfu,Lys1
Lys1_3,56700,0,anc_pop_1,pfu,Lys1
Lys1_3,50000,0,anc_pop_1,pfu,Lys1
Lys1_3,56700,0,anc_pop_1,pfu,Lys1
Lys1_3,588888.8889,2,anc_pop_1,pfu,Lys1
Lys1_3,126666.6667,2,anc_pop_1,pfu,Lys1
Lys1_3,600000,2,anc_pop_1,pfu,Lys1
Lys1_3,488888.8889,2,anc_pop_1,cfu,Lys1
Lys1_3,455555.5556,2,anc_pop_1,cfu,Lys1
Lys1_3,311111.1111,2,anc_pop_1,cfu,Lys1
Lys1_3,944444.4444,3,anc_pop_1,pfu,Lys1
Lys1_3,1200000,3,anc_pop_1,pfu,Lys1
Lys1_3,1177777.778,3,anc_pop_1,pfu,Lys1
Lys1_3,966666.6667,3,anc_pop_1,cfu,Lys1
Lys1_3,2555555.556,3,anc_pop_1,cfu,Lys1
Lys1_3,2777777.778,3,anc_pop_1,cfu,Lys1
Lys1_3,1555555.556,4,anc_pop_1,pfu,Lys1
Lys1_3,6666666.667,4,anc_pop_1,pfu,Lys1
Lys1_3,7666666.667,4,anc_pop_1,pfu,Lys1
Lys1_3,777777.7778,4,anc_pop_1,cfu,Lys1
Lys1_3,4888888.889,4,anc_pop_1,cfu,Lys1
Lys1_3,6000000,4,anc_pop_1,cfu,Lys1
Lys1_3,10500000,5,anc_pop_1,pfu,Lys1
Lys1_3,127777777.8,5,anc_pop_1,pfu,Lys1
Lys1_3,20000000,5,anc_pop_1,pfu,Lys1
Lys1_3,15555555.56,5,anc_pop_1,cfu,Lys1
Lys1_3,21111111.11,5,anc_pop_1,cfu,Lys1
Lys1_3,18888888.89,5,anc_pop_1,cfu,Lys1
Lys1_3,48888888.89,6,anc_pop_1,pfu,Lys1
Lys1_3,72222222.22,6,anc_pop_1,pfu,Lys1
Lys1_3,84444444.44,6,anc_pop_1,pfu,Lys1
Lys1_3,62222222.22,6,anc_pop_1,cfu,Lys1
Lys1_3,98888888.89,6,anc_pop_1,cfu,Lys1
Lys1_3,64444444.44,6,anc_pop_1,cfu,Lys1
Lys1_3,444444444.4,7,anc_pop_1,pfu,Lys1
Lys1_3,140000000,7,anc_pop_1,pfu,Lys1
Lys1_3,300000000,7,anc_pop_1,pfu,Lys1
Lys1_3,200000000,7,anc_pop_1,cfu,Lys1
Lys1_3,400000000,7,anc_pop_1,cfu,Lys1
Lys1_3,300000000,7,anc_pop_1,cfu,Lys1
Lys1_3,1666666667,10,anc_pop_1,cfu,Lys1
Lys1_3,2666666667,10,anc_pop_1,cfu,Lys1
Lys1_3,3000000000,10,anc_pop_1,cfu,Lys1
Lys1_3,6000000000,10,anc_pop_1,pfu,Lys1
Lys1_3,7000000000,10,anc_pop_1,pfu,Lys1
Lys1_3,6330000000,10,anc_pop_1,pfu,Lys1
Lys1_3,4000000000,10,anc_pop_1,cfu,Lys1
Lys1_3,4670000000,10,anc_pop_1,cfu,Lys1
Lys1_3,2670000000,10,anc_pop_1,cfu,Lys1
Lys1_3,1330000000,10,anc_pop_1,pfu,Lys1
Lys1_3,2330000000,10,anc_pop_1,pfu,Lys1
Lys1_3,2330000000,10,anc_pop_1,pfu,Lys1
Lys1_3,1000000000,10,anc_pop_1,cfu,Lys1
Lys1_3,333000000,10,anc_pop_1,cfu,Lys1
Lys1_3,1000000000,10,anc_pop_1,cfu,Lys1
Lys1_3,1030000000,10,anc_pop_1,pfu,Lys1
Lys1_3,1000000000,10,anc_pop_1,pfu,Lys1
Lys1_3,800000000,10,anc_pop_1,pfu,Lys1
Lys1_3,3666666667,12,anc_pop_1,cfu,Lys1
Lys1_3,3666666667,12,anc_pop_1,cfu,Lys1
Lys1_3,2666666667,12,anc_pop_1,cfu,Lys1
Lys1_3,1670000000,12,anc_pop_1,pfu,Lys1
Lys1_3,2000000000,12,anc_pop_1,pfu,Lys1
Lys1_3,2330000000,12,anc_pop_1,pfu,Lys1
Lys1_3,2330000000,12,anc_pop_1,cfu,Lys1
Lys1_3,3330000000,12,anc_pop_1,cfu,Lys1
Lys1_3,4670000000,12,anc_pop_1,cfu,Lys1
Lys1_3,2670000000,12,anc_pop_1,pfu,Lys1
Lys1_3,1330000000,12,anc_pop_1,pfu,Lys1
Lys1_3,2330000000,12,anc_pop_1,pfu,Lys1
Lys1_3,667000000,12,anc_pop_1,cfu,Lys1
Lys1_3,3670000000,12,anc_pop_1,cfu,Lys1
Lys1_3,3670000000,12,anc_pop_1,cfu,Lys1
Lys1_3,3670000000,12,anc_pop_1,pfu,Lys1
Lys1_3,2670000000,12,anc_pop_1,pfu,Lys1
Lys1_3,2670000000,12,anc_pop_1,pfu,Lys1
Lys1_3,2000000000,15,anc_pop_1,cfu,Lys1
Lys1_3,1666666667,15,anc_pop_1,cfu,Lys1
Lys1_3,3000000000,15,anc_pop_1,cfu,Lys1
Lys1_3,5670000000,15,anc_pop_1,pfu,Lys1
Lys1_3,4330000000,15,anc_pop_1,pfu,Lys1
Lys1_3,4670000000,15,anc_pop_1,pfu,Lys1
Lys1_3,3330000000,15,anc_pop_1,cfu,Lys1
Lys1_3,2670000000,15,anc_pop_1,cfu,Lys1
Lys1_3,2670000000,15,anc_pop_1,cfu,Lys1
Lys1_3,5670000000,15,anc_pop_1,pfu,Lys1
Lys1_3,5670000000,15,anc_pop_1,pfu,Lys1
Lys1_3,4670000000,15,anc_pop_1,pfu,Lys1
Lys1_3,4330000000,15,anc_pop_1,cfu,Lys1
Lys1_3,4330000000,15,anc_pop_1,cfu,Lys1
Lys1_3,3670000000,15,anc_pop_1,cfu,Lys1
Lys1_3,3670000000,15,anc_pop_1,pfu,Lys1
Lys1_3,13300000000,15,anc_pop_1,pfu,Lys1
Lys1_3,20000000000,15,anc_pop_1,pfu,Lys1
Lys1_3,2333333333,18,anc_pop_1,cfu,Lys1
Lys1_3,1666666667,18,anc_pop_1,cfu,Lys1
Lys1_3,2000000000,18,anc_pop_1,cfu,Lys1
Lys1_3,5670000000,18,anc_pop_1,pfu,Lys1
Lys1_3,4670000000,18,anc_pop_1,pfu,Lys1
Lys1_3,5330000000,18,anc_pop_1,pfu,Lys1
Lys1_3,11000000000,18,anc_pop_1,cfu,Lys1
Lys1_3,10300000000,18,anc_pop_1,cfu,Lys1
Lys1_3,10000000000,18,anc_pop_1,cfu,Lys1
Lys1_3,33300000000,18,anc_pop_1,pfu,Lys1
Lys1_3,43300000000,18,anc_pop_1,pfu,Lys1
Lys1_3,5000000000,18,anc_pop_1,pfu,Lys1
Lys1_3,8000000000,18,anc_pop_1,cfu,Lys1
Lys1_3,8000000000,18,anc_pop_1,cfu,Lys1
Lys1_3,8670000000,18,anc_pop_1,cfu,Lys1
Lys1_3,66700000000,18,anc_pop_1,pfu,Lys1
Lys1_3,30000000000,18,anc_pop_1,pfu,Lys1
Lys1_3,63300000000,18,anc_pop_1,pfu,Lys1
Lys1_4,94444.44444,0,anc_pop_1,pfu,Lys1
Lys1_4,74444.44444,0,anc_pop_1,pfu,Lys1
Lys1_4,41111.11111,0,anc_pop_1,pfu,Lys1
Lys1_4,57777.77778,0,anc_pop_1,cfu,Lys1
Lys1_4,66666.66667,0,anc_pop_1,cfu,Lys1
Lys1_4,33333.33333,0,anc_pop_1,cfu,Lys1
Lys1_4,33333.33333,0,anc_pop_1,cfu,Lys1
Lys1_4,66666.66667,0,anc_pop_1,cfu,Lys1
Lys1_4,133333.3333,0,anc_pop_1,cfu,Lys1
Lys1_4,46700,0,anc_pop_1,pfu,Lys1
Lys1_4,46700,0,anc_pop_1,pfu,Lys1
Lys1_4,66700,0,anc_pop_1,pfu,Lys1
Lys1_4,23300,0,anc_pop_1,cfu,Lys1
Lys1_4,40000,0,anc_pop_1,cfu,Lys1
Lys1_4,53300,0,anc_pop_1,cfu,Lys1
Lys1_4,73300,0,anc_pop_1,pfu,Lys1
Lys1_4,50000,0,anc_pop_1,pfu,Lys1
Lys1_4,80000,0,anc_pop_1,pfu,Lys1
Lys1_4,167000,0,anc_pop_1,cfu,Lys1
Lys1_4,NA,0,anc_pop_1,cfu,Lys1
Lys1_4,167000,0,anc_pop_1,cfu,Lys1
Lys1_4,56700,0,anc_pop_1,pfu,Lys1
Lys1_4,56700,0,anc_pop_1,pfu,Lys1
Lys1_4,56700,0,anc_pop_1,pfu,Lys1
Lys1_4,600000,2,anc_pop_1,pfu,Lys1
Lys1_4,127777.7778,2,anc_pop_1,pfu,Lys1
Lys1_4,411111.1111,2,anc_pop_1,pfu,Lys1
Lys1_4,455555.5556,2,anc_pop_1,cfu,Lys1
Lys1_4,455555.5556,2,anc_pop_1,cfu,Lys1
Lys1_4,144444.4444,2,anc_pop_1,cfu,Lys1
Lys1_4,1088888.889,3,anc_pop_1,pfu,Lys1
Lys1_4,1022222.222,3,anc_pop_1,pfu,Lys1
Lys1_4,1122222.222,3,anc_pop_1,pfu,Lys1
Lys1_4,900000,3,anc_pop_1,cfu,Lys1
Lys1_4,2000000,3,anc_pop_1,cfu,Lys1
Lys1_4,888888.8889,3,anc_pop_1,cfu,Lys1
Lys1_4,6222222.222,4,anc_pop_1,pfu,Lys1
Lys1_4,6777777.778,4,anc_pop_1,pfu,Lys1
Lys1_4,6222222.222,4,anc_pop_1,pfu,Lys1
Lys1_4,5222222.222,4,anc_pop_1,cfu,Lys1
Lys1_4,4222222.222,4,anc_pop_1,cfu,Lys1
Lys1_4,4888888.889,4,anc_pop_1,cfu,Lys1
Lys1_4,10333333.33,5,anc_pop_1,pfu,Lys1
Lys1_4,112222222.2,5,anc_pop_1,pfu,Lys1
Lys1_4,23333333.33,5,anc_pop_1,pfu,Lys1
Lys1_4,17777777.78,5,anc_pop_1,cfu,Lys1
Lys1_4,15555555.56,5,anc_pop_1,cfu,Lys1
Lys1_4,14444444.44,5,anc_pop_1,cfu,Lys1
Lys1_4,32222222.22,6,anc_pop_1,pfu,Lys1
Lys1_4,72222222.22,6,anc_pop_1,pfu,Lys1
Lys1_4,60000000,6,anc_pop_1,pfu,Lys1
Lys1_4,71111111.11,6,anc_pop_1,cfu,Lys1
Lys1_4,93333333.33,6,anc_pop_1,cfu,Lys1
Lys1_4,50000000,6,anc_pop_1,cfu,Lys1
Lys1_4,244444444.4,7,anc_pop_1,pfu,Lys1
Lys1_4,152222222.2,7,anc_pop_1,pfu,Lys1
Lys1_4,266666666.7,7,anc_pop_1,pfu,Lys1
Lys1_4,333333333.3,7,anc_pop_1,cfu,Lys1
Lys1_4,344444444.4,7,anc_pop_1,cfu,Lys1
Lys1_4,77777777.78,7,anc_pop_1,cfu,Lys1
Lys1_4,666666666.7,10,anc_pop_1,cfu,Lys1
Lys1_4,2666666667,10,anc_pop_1,cfu,Lys1
Lys1_4,2666666667,10,anc_pop_1,cfu,Lys1
Lys1_4,5670000000,10,anc_pop_1,pfu,Lys1
Lys1_4,4670000000,10,anc_pop_1,pfu,Lys1
Lys1_4,7670000000,10,anc_pop_1,pfu,Lys1
Lys1_4,3670000000,10,anc_pop_1,cfu,Lys1
Lys1_4,2670000000,10,anc_pop_1,cfu,Lys1
Lys1_4,4000000000,10,anc_pop_1,cfu,Lys1
Lys1_4,2670000000,10,anc_pop_1,pfu,Lys1
Lys1_4,2000000000,10,anc_pop_1,pfu,Lys1
Lys1_4,1000000000,10,anc_pop_1,pfu,Lys1
Lys1_4,2000000000,10,anc_pop_1,cfu,Lys1
Lys1_4,3330000000,10,anc_pop_1,cfu,Lys1
Lys1_4,2000000000,10,anc_pop_1,cfu,Lys1
Lys1_4,967000000,10,anc_pop_1,pfu,Lys1
Lys1_4,733000000,10,anc_pop_1,pfu,Lys1
Lys1_4,1000000000,10,anc_pop_1,pfu,Lys1
Lys1_4,3000000000,12,anc_pop_1,cfu,Lys1
Lys1_4,3000000000,12,anc_pop_1,cfu,Lys1
Lys1_4,2333333333,12,anc_pop_1,cfu,Lys1
Lys1_4,2670000000,12,anc_pop_1,pfu,Lys1
Lys1_4,3330000000,12,anc_pop_1,pfu,Lys1
Lys1_4,2000000000,12,anc_pop_1,pfu,Lys1
Lys1_4,3000000000,12,anc_pop_1,cfu,Lys1
Lys1_4,2000000000,12,anc_pop_1,cfu,Lys1
Lys1_4,2670000000,12,anc_pop_1,cfu,Lys1
Lys1_4,2330000000,12,anc_pop_1,pfu,Lys1
Lys1_4,2330000000,12,anc_pop_1,pfu,Lys1
Lys1_4,2000000000,12,anc_pop_1,pfu,Lys1
Lys1_4,2000000000,12,anc_pop_1,cfu,Lys1
Lys1_4,3330000000,12,anc_pop_1,cfu,Lys1
Lys1_4,2670000000,12,anc_pop_1,cfu,Lys1
Lys1_4,4000000000,12,anc_pop_1,pfu,Lys1
Lys1_4,4670000000,12,anc_pop_1,pfu,Lys1
Lys1_4,4000000000,12,anc_pop_1,pfu,Lys1
Lys1_4,2666666667,15,anc_pop_1,cfu,Lys1
Lys1_4,2333333333,15,anc_pop_1,cfu,Lys1
Lys1_4,3333333333,15,anc_pop_1,cfu,Lys1
Lys1_4,4000000000,15,anc_pop_1,pfu,Lys1
Lys1_4,3000000000,15,anc_pop_1,pfu,Lys1
Lys1_4,4670000000,15,anc_pop_1,pfu,Lys1
Lys1_4,4330000000,15,anc_pop_1,cfu,Lys1
Lys1_4,3670000000,15,anc_pop_1,cfu,Lys1
Lys1_4,5000000000,15,anc_pop_1,cfu,Lys1
Lys1_4,4670000000,15,anc_pop_1,pfu,Lys1
Lys1_4,3670000000,15,anc_pop_1,pfu,Lys1
Lys1_4,5000000000,15,anc_pop_1,pfu,Lys1
Lys1_4,4330000000,15,anc_pop_1,cfu,Lys1
Lys1_4,4670000000,15,anc_pop_1,cfu,Lys1
Lys1_4,2670000000,15,anc_pop_1,cfu,Lys1
Lys1_4,2000000000,15,anc_pop_1,pfu,Lys1
Lys1_4,26700000000,15,anc_pop_1,pfu,Lys1
Lys1_4,26700000000,15,anc_pop_1,pfu,Lys1
Lys1_4,2333333333,18,anc_pop_1,cfu,Lys1
Lys1_4,3666666667,18,anc_pop_1,cfu,Lys1
Lys1_4,2000000000,18,anc_pop_1,cfu,Lys1
Lys1_4,5330000000,18,anc_pop_1,pfu,Lys1
Lys1_4,3330000000,18,anc_pop_1,pfu,Lys1
Lys1_4,8330000000,18,anc_pop_1,pfu,Lys1
Lys1_4,7000000000,18,anc_pop_1,cfu,Lys1
Lys1_4,9000000000,18,anc_pop_1,cfu,Lys1
Lys1_4,9000000000,18,anc_pop_1,cfu,Lys1
Lys1_4,36700000000,18,anc_pop_1,pfu,Lys1
Lys1_4,40000000000,18,anc_pop_1,pfu,Lys1
Lys1_4,2670000000,18,anc_pop_1,pfu,Lys1
Lys1_4,7670000000,18,anc_pop_1,cfu,Lys1
Lys1_4,9330000000,18,anc_pop_1,cfu,Lys1
Lys1_4,8330000000,18,anc_pop_1,cfu,Lys1
Lys1_4,56700000000,18,anc_pop_1,pfu,Lys1
Lys1_4,60000000000,18,anc_pop_1,pfu,Lys1
Lys1_4,76700000000,18,anc_pop_1,pfu,Lys1
Lys1_5,74444.44444,0,anc_pop_1,pfu,Lys1
Lys1_5,68888.88889,0,anc_pop_1,pfu,Lys1
Lys1_5,42222.22222,0,anc_pop_1,pfu,Lys1
Lys1_5,51111.11111,0,anc_pop_1,cfu,Lys1
Lys1_5,81111.11111,0,anc_pop_1,cfu,Lys1
Lys1_5,51111.11111,0,anc_pop_1,cfu,Lys1
Lys1_5,100000,0,anc_pop_1,cfu,Lys1
Lys1_5,100000,0,anc_pop_1,cfu,Lys1
Lys1_5,300000,0,anc_pop_1,cfu,Lys1
Lys1_5,46700,0,anc_pop_1,pfu,Lys1
Lys1_5,46700,0,anc_pop_1,pfu,Lys1
Lys1_5,40000,0,anc_pop_1,pfu,Lys1
Lys1_5,53300,0,anc_pop_1,cfu,Lys1
Lys1_5,70000,0,anc_pop_1,cfu,Lys1
Lys1_5,60000,0,anc_pop_1,cfu,Lys1
Lys1_5,73300,0,anc_pop_1,pfu,Lys1
Lys1_5,40000,0,anc_pop_1,pfu,Lys1
Lys1_5,66700,0,anc_pop_1,pfu,Lys1
Lys1_5,100000,0,anc_pop_1,cfu,Lys1
Lys1_5,133000,0,anc_pop_1,cfu,Lys1
Lys1_5,100000,0,anc_pop_1,cfu,Lys1
Lys1_5,53300,0,anc_pop_1,pfu,Lys1
Lys1_5,53300,0,anc_pop_1,pfu,Lys1
Lys1_5,70000,0,anc_pop_1,pfu,Lys1
Lys1_5,811111.1111,2,anc_pop_1,pfu,Lys1
Lys1_5,108888.8889,2,anc_pop_1,pfu,Lys1
Lys1_5,455555.5556,2,anc_pop_1,pfu,Lys1
Lys1_5,377777.7778,2,anc_pop_1,cfu,Lys1
Lys1_5,444444.4444,2,anc_pop_1,cfu,Lys1
Lys1_5,344444.4444,2,anc_pop_1,cfu,Lys1
Lys1_5,1000000,3,anc_pop_1,pfu,Lys1
Lys1_5,1288888.889,3,anc_pop_1,pfu,Lys1
Lys1_5,1322222.222,3,anc_pop_1,pfu,Lys1
Lys1_5,944444.4444,3,anc_pop_1,cfu,Lys1
Lys1_5,3111111.111,3,anc_pop_1,cfu,Lys1
Lys1_5,2333333.333,3,anc_pop_1,cfu,Lys1
Lys1_5,6000000,4,anc_pop_1,pfu,Lys1
Lys1_5,7000000,4,anc_pop_1,pfu,Lys1
Lys1_5,8444444.444,4,anc_pop_1,pfu,Lys1
Lys1_5,4888888.889,4,anc_pop_1,cfu,Lys1
Lys1_5,4666666.667,4,anc_pop_1,cfu,Lys1
Lys1_5,5888888.889,4,anc_pop_1,cfu,Lys1
Lys1_5,10500000,5,anc_pop_1,pfu,Lys1
